publishedAt,title,description
2017-01-01,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss
2019-01-01,2019	SunTrust Banks Inc STI will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 5 per share is scheduled to be paid on June 17 2019 Shareholders who purchased STI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DdH7tyB-6JY/suntrust-banks-inc-sti-ex-dividend-date-scheduled-for-may-30-2019-cm1155557,2019	SunTrust Banks Inc STI will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 5 per share is scheduled to be paid on June 17 2019 Shareholders who purchased STI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DdH7tyB-6JY/suntrust-banks-inc-sti-ex-dividend-date-scheduled-for-may-30-2019-cm1155557
2019-01-01,2019	SunTrust Banks Inc STI will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 5 per share is scheduled to be paid on June 17 2019 Shareholders who purchased STI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NxLXEO9_Vr0/suntrust-banks-inc-sti-ex-dividend-date-scheduled-for-may-30-2019-cm1155557,2019	SunTrust Banks Inc STI will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 5 per share is scheduled to be paid on June 17 2019 Shareholders who purchased STI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NxLXEO9_Vr0/suntrust-banks-inc-sti-ex-dividend-date-scheduled-for-may-30-2019-cm1155557
2019-01-01,2019	Eagle Bancorp Inc EGBN will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased EGBN prior to the ex dividend date are eligible for the cash dividend payment This represents an 266	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WCFHqenmhAg/eagle-bancorp-inc-egbn-ex-dividend-date-scheduled-for-may-30-2019-cm1155556,2019	Eagle Bancorp Inc EGBN will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased EGBN prior to the ex dividend date are eligible for the cash dividend payment This represents an 266	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WCFHqenmhAg/eagle-bancorp-inc-egbn-ex-dividend-date-scheduled-for-may-30-2019-cm1155556
2019-01-01,2019	Eagle Bancorp Inc EGBN will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased EGBN prior to the ex dividend date are eligible for the cash dividend payment This represents an 266	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jOs4edivGy8/eagle-bancorp-inc-egbn-ex-dividend-date-scheduled-for-may-30-2019-cm1155556,2019	Eagle Bancorp Inc EGBN will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased EGBN prior to the ex dividend date are eligible for the cash dividend payment This represents an 266	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jOs4edivGy8/eagle-bancorp-inc-egbn-ex-dividend-date-scheduled-for-may-30-2019-cm1155556
2019-01-01,2019	United Bancshares Inc UBOH will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 17 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ShiU842wkTQ/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-may-30-2019-cm1155512,2019	United Bancshares Inc UBOH will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 17 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ShiU842wkTQ/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-may-30-2019-cm1155512
2019-01-01,2019	United Bancshares Inc UBOH will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 17 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dof173MqRBA/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-may-30-2019-cm1155512,2019	United Bancshares Inc UBOH will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 17 2019 Shareholders who purchased UBOH prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dof173MqRBA/united-bancshares-inc-uboh-ex-dividend-date-scheduled-for-may-30-2019-cm1155512
2019-01-01,2019	Popular Inc BPOP will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 01 2019 Shareholders who purchased BPOP prior to the ex dividend date are eligible for the cash dividend payment This represents an 20 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XXC_GHdotXA/popular-inc-bpop-ex-dividend-date-scheduled-for-may-24-2019-cm1153301,2019	Popular Inc BPOP will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 01 2019 Shareholders who purchased BPOP prior to the ex dividend date are eligible for the cash dividend payment This represents an 20 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XXC_GHdotXA/popular-inc-bpop-ex-dividend-date-scheduled-for-may-24-2019-cm1153301
2019-01-01,2019	Popular Inc BPOP will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 01 2019 Shareholders who purchased BPOP prior to the ex dividend date are eligible for the cash dividend payment This represents an 20 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DbwMHZaI6vk/popular-inc-bpop-ex-dividend-date-scheduled-for-may-24-2019-cm1153301,2019	Popular Inc BPOP will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 01 2019 Shareholders who purchased BPOP prior to the ex dividend date are eligible for the cash dividend payment This represents an 20 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DbwMHZaI6vk/popular-inc-bpop-ex-dividend-date-scheduled-for-may-24-2019-cm1153301
2019-01-01,2019	Live Oak Bancshares Inc LOB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 03 per share is scheduled to be paid on June 11 2019 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks the 8th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vKUqrz5wa0I/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-may-24-2019-cm1153299,2019	Live Oak Bancshares Inc LOB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 03 per share is scheduled to be paid on June 11 2019 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks the 8th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vKUqrz5wa0I/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-may-24-2019-cm1153299
2019-01-01,2019	Live Oak Bancshares Inc LOB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 03 per share is scheduled to be paid on June 11 2019 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks the 8th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_3Oih5Zq4IM/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-may-24-2019-cm1153299,2019	Live Oak Bancshares Inc LOB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 03 per share is scheduled to be paid on June 11 2019 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks the 8th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_3Oih5Zq4IM/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-may-24-2019-cm1153299
2019-01-01,2019	First Hawaiian Inc FHB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on June 07 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/D2LUztvoGC8/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-may-24-2019-cm1153295,2019	First Hawaiian Inc FHB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on June 07 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/D2LUztvoGC8/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-may-24-2019-cm1153295
2019-01-01,2019	First Hawaiian Inc FHB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on June 07 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EShhXqdKDYg/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-may-24-2019-cm1153295,2019	First Hawaiian Inc FHB will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 26 per share is scheduled to be paid on June 07 2019 Shareholders who purchased FHB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EShhXqdKDYg/first-hawaiian-inc-fhb-ex-dividend-date-scheduled-for-may-24-2019-cm1153295
2019-01-01,2019	National Bankshares Inc NKSH will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 67 per share is scheduled to be paid on June 03 2019 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KIilzaYK9Es/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-may-24-2019-cm1153293,2019	National Bankshares Inc NKSH will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 67 per share is scheduled to be paid on June 03 2019 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KIilzaYK9Es/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-may-24-2019-cm1153293
2019-01-01,2019	National Bankshares Inc NKSH will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 67 per share is scheduled to be paid on June 03 2019 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bNNzSW0o9h8/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-may-24-2019-cm1153293,2019	National Bankshares Inc NKSH will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 67 per share is scheduled to be paid on June 03 2019 Shareholders who purchased NKSH prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bNNzSW0o9h8/national-bankshares-inc-nksh-ex-dividend-date-scheduled-for-may-24-2019-cm1153293
2019-01-01,2019 /PRNewswire/ -- J.P. Morgan Asset Management today announced it has hired Jesse Fogarty as a managing director and senior portfolio manager in the firm's U.S. long duration fixed ...	https://finance.yahoo.com/news/j-p-morgan-hires-senior-132200940.html?.tsrc=rss,2019 /PRNewswire/ -- J.P. Morgan Asset Management today announced it has hired Jesse Fogarty as a managing director and senior portfolio manager in the firm's U.S. long duration fixed ...	https://finance.yahoo.com/news/j-p-morgan-hires-senior-132200940.html?.tsrc=rss
2019-01-01,2019	Origin Bancorp Inc OBNK will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 032 per share is scheduled to be paid on May 31 2019 Shareholders who purchased OBNK prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kCg8kOfrrCM/origin-bancorp-inc-obnk-ex-dividend-date-scheduled-for-may-16-2019-cm1149450,2019	Origin Bancorp Inc OBNK will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 032 per share is scheduled to be paid on May 31 2019 Shareholders who purchased OBNK prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kCg8kOfrrCM/origin-bancorp-inc-obnk-ex-dividend-date-scheduled-for-may-16-2019-cm1149450
2019-01-01,2019	Origin Bancorp Inc OBNK will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 032 per share is scheduled to be paid on May 31 2019 Shareholders who purchased OBNK prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EkpOqt54LfM/origin-bancorp-inc-obnk-ex-dividend-date-scheduled-for-may-16-2019-cm1149450,2019	Origin Bancorp Inc OBNK will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 032 per share is scheduled to be paid on May 31 2019 Shareholders who purchased OBNK prior to the ex dividend date are eligible for the cash dividend payment This marks the 5th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EkpOqt54LfM/origin-bancorp-inc-obnk-ex-dividend-date-scheduled-for-may-16-2019-cm1149450
2019-01-01,2019	Eagle Bancorp Montana Inc EBMT will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 093 per share is scheduled to be paid on June 07 2019 Shareholders who purchased EBMT prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NbZYM7zZArY/eagle-bancorp-montana-inc-ebmt-ex-dividend-date-scheduled-for-may-16-2019-cm1149427,2019	Eagle Bancorp Montana Inc EBMT will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 093 per share is scheduled to be paid on June 07 2019 Shareholders who purchased EBMT prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NbZYM7zZArY/eagle-bancorp-montana-inc-ebmt-ex-dividend-date-scheduled-for-may-16-2019-cm1149427
2019-01-01,2019	Eagle Bancorp Montana Inc EBMT will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 093 per share is scheduled to be paid on June 07 2019 Shareholders who purchased EBMT prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1O_ZjzGRM5U/eagle-bancorp-montana-inc-ebmt-ex-dividend-date-scheduled-for-may-16-2019-cm1149427,2019	Eagle Bancorp Montana Inc EBMT will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 093 per share is scheduled to be paid on June 07 2019 Shareholders who purchased EBMT prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1O_ZjzGRM5U/eagle-bancorp-montana-inc-ebmt-ex-dividend-date-scheduled-for-may-16-2019-cm1149427
2019-01-01,2019	Heartland Financial USA Inc HTLF will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on May 31 2019 Shareholders who purchased HTLF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Jfd0Gb1zgoI/heartland-financial-usa-inc-htlf-ex-dividend-date-scheduled-for-may-16-2019-cm1149391,2019	Heartland Financial USA Inc HTLF will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on May 31 2019 Shareholders who purchased HTLF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Jfd0Gb1zgoI/heartland-financial-usa-inc-htlf-ex-dividend-date-scheduled-for-may-16-2019-cm1149391
2019-01-01,2019	Heartland Financial USA Inc HTLF will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on May 31 2019 Shareholders who purchased HTLF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k1DAitimeSM/heartland-financial-usa-inc-htlf-ex-dividend-date-scheduled-for-may-16-2019-cm1149391,2019	Heartland Financial USA Inc HTLF will begin trading ex dividend on May 16 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on May 31 2019 Shareholders who purchased HTLF prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/k1DAitimeSM/heartland-financial-usa-inc-htlf-ex-dividend-date-scheduled-for-may-16-2019-cm1149391
2019-01-01,2019	Home BancShares Inc HOMB will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 05 2019 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EF1HeIXLtcM/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-may-14-2019-cm1148023,2019	Home BancShares Inc HOMB will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 05 2019 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EF1HeIXLtcM/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-may-14-2019-cm1148023
2019-01-01,2019	Home BancShares Inc HOMB will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 05 2019 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/elG-pvy6tXw/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-may-14-2019-cm1148023,2019	Home BancShares Inc HOMB will begin trading ex dividend on May 14 2019 A cash dividend payment of 0 13 per share is scheduled to be paid on June 05 2019 Shareholders who purchased HOMB prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/elG-pvy6tXw/home-bancshares-inc-homb-ex-dividend-date-scheduled-for-may-14-2019-cm1148023
2019-01-01,2019	HopFed Bancorp Inc HFBC will begin trading ex dividend on May 31 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on June 17 2019 Shareholders who purchased HFBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 228	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4ldMjaJFdTg/hopfed-bancorp-inc-hfbc-ex-dividend-date-scheduled-for-may-31-2019-cm1156272,2019	HopFed Bancorp Inc HFBC will begin trading ex dividend on May 31 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on June 17 2019 Shareholders who purchased HFBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 228	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/4ldMjaJFdTg/hopfed-bancorp-inc-hfbc-ex-dividend-date-scheduled-for-may-31-2019-cm1156272
2019-01-01,2019	Fauquier Bankshares Inc FBSS will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on July 01 2019 Shareholders who purchased FBSS prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/neGUhoptqMY/fauquier-bankshares-inc-fbss-ex-dividend-date-scheduled-for-june-13-2019-cm1162647,2019	Fauquier Bankshares Inc FBSS will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on July 01 2019 Shareholders who purchased FBSS prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/neGUhoptqMY/fauquier-bankshares-inc-fbss-ex-dividend-date-scheduled-for-june-13-2019-cm1162647
2019-01-01,2019	HopFed Bancorp Inc HFBC will begin trading ex dividend on May 31 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on June 17 2019 Shareholders who purchased HFBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 228	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/S8-HtT1kHSY/hopfed-bancorp-inc-hfbc-ex-dividend-date-scheduled-for-may-31-2019-cm1156272,2019	HopFed Bancorp Inc HFBC will begin trading ex dividend on May 31 2019 A cash dividend payment of 0 23 per share is scheduled to be paid on June 17 2019 Shareholders who purchased HFBC prior to the ex dividend date are eligible for the cash dividend payment This represents an 228	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/S8-HtT1kHSY/hopfed-bancorp-inc-hfbc-ex-dividend-date-scheduled-for-may-31-2019-cm1156272
2019-01-01,2019	First Mid Bancshares Inc FMBH will begin trading ex dividend on May 31 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on June 10 2019 Shareholders who purchased FMBH prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/agjxYPbjUQg/first-mid-bancshares-inc-fmbh-ex-dividend-date-scheduled-for-may-31-2019-cm1156283,2019	First Mid Bancshares Inc FMBH will begin trading ex dividend on May 31 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on June 10 2019 Shareholders who purchased FMBH prior to the ex dividend date are eligible for the cash dividend payment This represents an	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/agjxYPbjUQg/first-mid-bancshares-inc-fmbh-ex-dividend-date-scheduled-for-may-31-2019-cm1156283
2019-01-01,2019	Unity Bancorp Inc UNTY will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 08 per share is scheduled to be paid on June 28 2019 Shareholders who purchased UNTY prior to the ex dividend date are eligible for the cash dividend payment This represents an 14	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/o828KHiegHc/unity-bancorp-inc-unty-ex-dividend-date-scheduled-for-june-13-2019-cm1162643,2019	Unity Bancorp Inc UNTY will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 08 per share is scheduled to be paid on June 28 2019 Shareholders who purchased UNTY prior to the ex dividend date are eligible for the cash dividend payment This represents an 14	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/o828KHiegHc/unity-bancorp-inc-unty-ex-dividend-date-scheduled-for-june-13-2019-cm1162643
2019-01-01,2019	Community Trust Bancorp Inc CTBI will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on July 01 2019 Shareholders who purchased CTBI prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V-hzc4IDyeo/community-trust-bancorp-inc-ctbi-ex-dividend-date-scheduled-for-june-13-2019-cm1162630,2019	Community Trust Bancorp Inc CTBI will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on July 01 2019 Shareholders who purchased CTBI prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V-hzc4IDyeo/community-trust-bancorp-inc-ctbi-ex-dividend-date-scheduled-for-june-13-2019-cm1162630
2019-01-01,2019	Community Trust Bancorp Inc CTBI will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on July 01 2019 Shareholders who purchased CTBI prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2UfydCOmtBw/community-trust-bancorp-inc-ctbi-ex-dividend-date-scheduled-for-june-13-2019-cm1162630,2019	Community Trust Bancorp Inc CTBI will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 36 per share is scheduled to be paid on July 01 2019 Shareholders who purchased CTBI prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2UfydCOmtBw/community-trust-bancorp-inc-ctbi-ex-dividend-date-scheduled-for-june-13-2019-cm1162630
2019-01-01,2019	Community Bank System Inc CBU will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 38 per share is scheduled to be paid on July 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1YUzkEFiUsk/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-june-13-2019-cm1162612,2019	Community Bank System Inc CBU will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 38 per share is scheduled to be paid on July 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1YUzkEFiUsk/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-june-13-2019-cm1162612
2019-01-01,2019	Community Bank System Inc CBU will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 38 per share is scheduled to be paid on July 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/aH5Sj7OnR6s/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-june-13-2019-cm1162612,2019	Community Bank System Inc CBU will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 38 per share is scheduled to be paid on July 10 2019 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/aH5Sj7OnR6s/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-june-13-2019-cm1162612
2019-01-01,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on June 10 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on June 25 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mlMlsYKsIz0/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-june-10-2019-cm1160585,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on June 10 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on June 25 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mlMlsYKsIz0/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-june-10-2019-cm1160585
2019-01-01,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on June 10 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on June 25 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2rzNOuIAkaA/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-june-10-2019-cm1160585,2019	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on June 10 2019 A cash dividend payment of 0 47 per share is scheduled to be paid on June 25 2019 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2rzNOuIAkaA/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-june-10-2019-cm1160585
