publishedAt,title,description
2018-10-12,2018-10-12	2018-10-12 16:05:53	XOM	Exxon Mobil Corporation	Kinder Morgan’s Third-Quarter Earnings Are Expected to Rise	Kinder Morgan (KMI) is scheduled to report its third-quarter earnings on October 17 after the market closes. Analysts expect the company’s EPS to rise ~9% sequentially to 21.25 cents per share. The company’s adjusted EPS for the second quarter was 19.5 cents. Kinder Morgan’s expected third-quarter EPS represents a 42% increase YoY (year-over-year). Kinder Morgan beat the EPS estimates in four out of the last ten quarters. The company missed the EPS estimates in three quarters and met the estimates in the remaining three quarters.	https://finance.yahoo.com/m/4533f562-cacd-33ae-a638-ae04f9505926/kinder-morgan%E2%80%99s-third-quarter.html?.tsrc=rss,2018-10-12	2018-10-12 16:05:53	XOM	Exxon Mobil Corporation	Kinder Morgan’s Third-Quarter Earnings Are Expected to Rise	Kinder Morgan (KMI) is scheduled to report its third-quarter earnings on October 17 after the market closes. Analysts expect the company’s EPS to rise ~9% sequentially to 21.25 cents per share. The company’s adjusted EPS for the second quarter was 19.5 cents. Kinder Morgan’s expected third-quarter EPS represents a 42% increase YoY (year-over-year). Kinder Morgan beat the EPS estimates in four out of the last ten quarters. The company missed the EPS estimates in three quarters and met the estimates in the remaining three quarters.	https://finance.yahoo.com/m/4533f562-cacd-33ae-a638-ae04f9505926/kinder-morgan%E2%80%99s-third-quarter.html?.tsrc=rss
2018-10-12,2018-10-12	2018-10-12 23:33:33	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Stock Sinks As Market Gains: What You Should Know	In the latest trading session Exxon Mobil XOM closed at 81 38 marking a 0 27 move from the previous day This change lagged the S amp P 500 s 1 42 gain on the day Elsewhere the Dow gained 1 15 while the tech heavy Nasdaq added 2 29 Coming into today shares of the oil and natural	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/doyYFawYgOc/exxon-mobil-xom-stock-sinks-as-market-gains-what-you-should-know-cm1036779,2018-10-12	2018-10-12 23:33:33	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Stock Sinks As Market Gains: What You Should Know	In the latest trading session Exxon Mobil XOM closed at 81 38 marking a 0 27 move from the previous day This change lagged the S amp P 500 s 1 42 gain on the day Elsewhere the Dow gained 1 15 while the tech heavy Nasdaq added 2 29 Coming into today shares of the oil and natural	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/doyYFawYgOc/exxon-mobil-xom-stock-sinks-as-market-gains-what-you-should-know-cm1036779
2018-10-12,2018-10-12	2018-10-12 23:33:33	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Stock Sinks As Market Gains: What You Should Know	In the latest trading session Exxon Mobil XOM closed at 81 38 marking a 0 27 move from the previous day This change lagged the S amp P 500 s 1 42 gain on the day Elsewhere the Dow gained 1 15 while the tech heavy Nasdaq added 2 29 Coming into today shares of the oil and natural	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EI-3ta7idps/exxon-mobil-xom-stock-sinks-as-market-gains-what-you-should-know-cm1036779,2018-10-12	2018-10-12 23:33:33	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Stock Sinks As Market Gains: What You Should Know	In the latest trading session Exxon Mobil XOM closed at 81 38 marking a 0 27 move from the previous day This change lagged the S amp P 500 s 1 42 gain on the day Elsewhere the Dow gained 1 15 while the tech heavy Nasdaq added 2 29 Coming into today shares of the oil and natural	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/EI-3ta7idps/exxon-mobil-xom-stock-sinks-as-market-gains-what-you-should-know-cm1036779
2018-10-12,2018-10-12	2018-10-12 13:36:05	XOM	Exxon Mobil Corporation	Should You Invest in the Fidelity MSCI Energy Index ETF (FENY)?	Designed to provide broad exposure to the Energy Broad segment of the equity market the Fidelity MSCI Energy Index ETF FENY is a passively managed exchange traded fund launched on 10 21 2013 An increasingly popular option among retail and institutional investors passively managed ETFs	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/st1eXiL34OU/should-you-invest-in-the-fidelity-msci-energy-index-etf-feny-cm1036353,2018-10-12	2018-10-12 13:36:05	XOM	Exxon Mobil Corporation	Should You Invest in the Fidelity MSCI Energy Index ETF (FENY)?	Designed to provide broad exposure to the Energy Broad segment of the equity market the Fidelity MSCI Energy Index ETF FENY is a passively managed exchange traded fund launched on 10 21 2013 An increasingly popular option among retail and institutional investors passively managed ETFs	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/st1eXiL34OU/should-you-invest-in-the-fidelity-msci-energy-index-etf-feny-cm1036353
2018-10-12,2018-10-12	2018-10-12 13:33:12	XOM	Exxon Mobil Corporation	Implied HUSV Analyst Target Price: $25	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FNPG3pRUKKA/implied-husv-analyst-target-price-25-cm1036256,2018-10-12	2018-10-12 13:33:12	XOM	Exxon Mobil Corporation	Implied HUSV Analyst Target Price: $25	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/FNPG3pRUKKA/implied-husv-analyst-target-price-25-cm1036256
2018-10-12,2018-10-12	2018-10-12 13:33:12	XOM	Exxon Mobil Corporation	Implied HUSV Analyst Target Price: $25	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Amt5MKgrg-0/implied-husv-analyst-target-price-25-cm1036256,2018-10-12	2018-10-12 13:33:12	XOM	Exxon Mobil Corporation	Implied HUSV Analyst Target Price: $25	Looking at the underlying holdings of the ETFs in our coverage universe at ETF Channel we have compared the trading price of each holding against the average analyst 12 month forward target price and computed the weighted average implied analyst target price for the ETF itself For the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Amt5MKgrg-0/implied-husv-analyst-target-price-25-cm1036256
2018-10-12,2018-10-12	2018-10-12 10:41:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RVMHyhPGRFU/canadian-stocks-are-rising-as-china-concerns-ease--canadian-commentary-20181012-00502,2018-10-12	2018-10-12 10:41:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RVMHyhPGRFU/canadian-stocks-are-rising-as-china-concerns-ease--canadian-commentary-20181012-00502
2018-10-12,2018-10-12	2018-10-12 10:41:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/H6FR41bsK8w/canadian-stocks-are-rising-as-china-concerns-ease--canadian-commentary-20181012-00502,2018-10-12	2018-10-12 10:41:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	Canadian Stocks Are Rising As China Concerns Ease - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/H6FR41bsK8w/canadian-stocks-are-rising-as-china-concerns-ease--canadian-commentary-20181012-00502
2018-10-12,2018-10-12	2018-10-12 13:36:05	XOM	Exxon Mobil Corporation	Should You Invest in the Fidelity MSCI Energy Index ETF (FENY)?	Designed to provide broad exposure to the Energy Broad segment of the equity market the Fidelity MSCI Energy Index ETF FENY is a passively managed exchange traded fund launched on 10 21 2013 An increasingly popular option among retail and institutional investors passively managed ETFs	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DQojbHT-aKQ/should-you-invest-in-the-fidelity-msci-energy-index-etf-feny-cm1036353,2018-10-12	2018-10-12 13:36:05	XOM	Exxon Mobil Corporation	Should You Invest in the Fidelity MSCI Energy Index ETF (FENY)?	Designed to provide broad exposure to the Energy Broad segment of the equity market the Fidelity MSCI Energy Index ETF FENY is a passively managed exchange traded fund launched on 10 21 2013 An increasingly popular option among retail and institutional investors passively managed ETFs	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DQojbHT-aKQ/should-you-invest-in-the-fidelity-msci-energy-index-etf-feny-cm1036353
2018-10-16,2018-10-16	2018-10-16 10:35:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0ICcijpFsX8/canadian-stocks-are-rising-in-cautious-trade--canadian-commentary-20181016-00901,2018-10-16	2018-10-16 10:35:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0ICcijpFsX8/canadian-stocks-are-rising-in-cautious-trade--canadian-commentary-20181016-00901
2018-10-16,2018-10-16	2018-10-16 10:35:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8xKCXNBUaFQ/canadian-stocks-are-rising-in-cautious-trade--canadian-commentary-20181016-00901,2018-10-16	2018-10-16 10:35:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	Canadian Stocks Are Rising In Cautious Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8xKCXNBUaFQ/canadian-stocks-are-rising-in-cautious-trade--canadian-commentary-20181016-00901
2018-10-17,2018-10-17	2018-10-17 10:49:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TpVYwfP0Rz8/canadian-stocks-are-falling-on-energy-weakness--canadian-commentary-20181017-00775,2018-10-17	2018-10-17 10:49:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/TpVYwfP0Rz8/canadian-stocks-are-falling-on-energy-weakness--canadian-commentary-20181017-00775
2018-10-17,2018-10-17	2018-10-17 10:49:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2VpM9uMJ8j4/canadian-stocks-are-falling-on-energy-weakness--canadian-commentary-20181017-00775,2018-10-17	2018-10-17 10:49:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	Canadian Stocks Are Falling On Energy Weakness - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2VpM9uMJ8j4/canadian-stocks-are-falling-on-energy-weakness--canadian-commentary-20181017-00775
2018-10-17,2018-10-17	2018-10-17 19:00:00	XOM	Exxon Mobil Corporation	U.S. And Europe Divided On The Future Of Oil	Oil majors in Europe and the U.S. appear to hold very different views when it comes to the future of oil and the speed of the next energy revolution	https://finance.yahoo.com/news/u-europe-divided-future-oil-190000383.html?.tsrc=rss,2018-10-17	2018-10-17 19:00:00	XOM	Exxon Mobil Corporation	U.S. And Europe Divided On The Future Of Oil	Oil majors in Europe and the U.S. appear to hold very different views when it comes to the future of oil and the speed of the next energy revolution	https://finance.yahoo.com/news/u-europe-divided-future-oil-190000383.html?.tsrc=rss
2018-10-17,2018-10-17	2018-10-17 20:06:25	XOM	Exxon Mobil Corporation	5 Stocks to Max Out Your Retirement Income	InvestorPlace Stock Market News Stock Advice amp Trading Tips As seen durning the past few weeks the leading tech stocks like Netflix NASDAQ NFLX and Amazon com NASDAQ AMZN are far from sure things They can definitely be volatile So for those who are	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XCA285B-vR8/5-stocks-to-max-out-your-retirement-income-cm1038683,2018-10-17	2018-10-17 20:06:25	XOM	Exxon Mobil Corporation	5 Stocks to Max Out Your Retirement Income	InvestorPlace Stock Market News Stock Advice amp Trading Tips As seen durning the past few weeks the leading tech stocks like Netflix NASDAQ NFLX and Amazon com NASDAQ AMZN are far from sure things They can definitely be volatile So for those who are	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/XCA285B-vR8/5-stocks-to-max-out-your-retirement-income-cm1038683
2018-10-17,2018-10-17	2018-10-17 20:06:25	XOM	Exxon Mobil Corporation	5 Stocks to Max Out Your Retirement Income	InvestorPlace Stock Market News Stock Advice amp Trading Tips As seen durning the past few weeks the leading tech stocks like Netflix NASDAQ NFLX and Amazon com NASDAQ AMZN are far from sure things They can definitely be volatile So for those who are	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/F0PQTFa6Kns/5-stocks-to-max-out-your-retirement-income-cm1038683,2018-10-17	2018-10-17 20:06:25	XOM	Exxon Mobil Corporation	5 Stocks to Max Out Your Retirement Income	InvestorPlace Stock Market News Stock Advice amp Trading Tips As seen durning the past few weeks the leading tech stocks like Netflix NASDAQ NFLX and Amazon com NASDAQ AMZN are far from sure things They can definitely be volatile So for those who are	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/F0PQTFa6Kns/5-stocks-to-max-out-your-retirement-income-cm1038683
2018-10-18,2018-10-18	2018-10-18 23:24:32	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Gains As Market Dips: What You Should Know	Exxon Mobil XOM closed at 81 85 in the latest trading session marking a 0 43 move from the prior day This change outpaced the S amp P 500 s 1 44 loss on the day Meanwhile the Dow lost 1 27 and the Nasdaq a tech heavy index lost 2 06 Coming into today shares of the oil and	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RId4YW97YCk/exxon-mobil-xom-gains-as-market-dips-what-you-should-know-cm1039437,2018-10-18	2018-10-18 23:24:32	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Gains As Market Dips: What You Should Know	Exxon Mobil XOM closed at 81 85 in the latest trading session marking a 0 43 move from the prior day This change outpaced the S amp P 500 s 1 44 loss on the day Meanwhile the Dow lost 1 27 and the Nasdaq a tech heavy index lost 2 06 Coming into today shares of the oil and	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RId4YW97YCk/exxon-mobil-xom-gains-as-market-dips-what-you-should-know-cm1039437
2018-10-18,2018-10-18	2018-10-18 23:24:32	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Gains As Market Dips: What You Should Know	Exxon Mobil XOM closed at 81 85 in the latest trading session marking a 0 43 move from the prior day This change outpaced the S amp P 500 s 1 44 loss on the day Meanwhile the Dow lost 1 27 and the Nasdaq a tech heavy index lost 2 06 Coming into today shares of the oil and	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BLK6wtRD6V0/exxon-mobil-xom-gains-as-market-dips-what-you-should-know-cm1039437,2018-10-18	2018-10-18 23:24:32	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) Gains As Market Dips: What You Should Know	Exxon Mobil XOM closed at 81 85 in the latest trading session marking a 0 43 move from the prior day This change outpaced the S amp P 500 s 1 44 loss on the day Meanwhile the Dow lost 1 27 and the Nasdaq a tech heavy index lost 2 06 Coming into today shares of the oil and	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BLK6wtRD6V0/exxon-mobil-xom-gains-as-market-dips-what-you-should-know-cm1039437
2018-10-18,2018-10-18	2018-10-18 17:07:41	XOM	Exxon Mobil Corporation	Dow Analyst Moves: XOM	The latest tally of analyst opinions from the major brokerage houses shows that among the 30 stocks making up the Dow Jones Industrial Average Exxon Mobil Corp XOM is the 29 analyst pick Within the broader S amp P 500 when components were ranked in terms of analyst favorites XOM	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5xB7p18Pjik/dow-analyst-moves-xom-cm1039195,2018-10-18	2018-10-18 17:07:41	XOM	Exxon Mobil Corporation	Dow Analyst Moves: XOM	The latest tally of analyst opinions from the major brokerage houses shows that among the 30 stocks making up the Dow Jones Industrial Average Exxon Mobil Corp XOM is the 29 analyst pick Within the broader S amp P 500 when components were ranked in terms of analyst favorites XOM	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5xB7p18Pjik/dow-analyst-moves-xom-cm1039195
2018-10-18,2018-10-18	2018-10-18 17:07:41	XOM	Exxon Mobil Corporation	Dow Analyst Moves: XOM	The latest tally of analyst opinions from the major brokerage houses shows that among the 30 stocks making up the Dow Jones Industrial Average Exxon Mobil Corp XOM is the 29 analyst pick Within the broader S amp P 500 when components were ranked in terms of analyst favorites XOM	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5faINHXU4a8/dow-analyst-moves-xom-cm1039195,2018-10-18	2018-10-18 17:07:41	XOM	Exxon Mobil Corporation	Dow Analyst Moves: XOM	The latest tally of analyst opinions from the major brokerage houses shows that among the 30 stocks making up the Dow Jones Industrial Average Exxon Mobil Corp XOM is the 29 analyst pick Within the broader S amp P 500 when components were ranked in terms of analyst favorites XOM	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5faINHXU4a8/dow-analyst-moves-xom-cm1039195
2018-10-18,2018-10-18	2018-10-18 10:50:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BGPJ7iN-QfI/canadian-stocks-are-falling-as-commodity-prices-weaken--canadian-commentary-20181018-00915,2018-10-18	2018-10-18 10:50:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BGPJ7iN-QfI/canadian-stocks-are-falling-as-commodity-prices-weaken--canadian-commentary-20181018-00915
2018-10-18,2018-10-18	2018-10-18 02:28:40	XOM	Exxon Mobil Corporation	Story on Zhoushan in talks with Exxon Mobil on ethylene plant withdrawn	The story headlined 'China's Zhoushan city woos Exxon Mobil for a $7 bln ethylene plant' is withdrawn. The provincial government has withdrawn its original statement issued on Wednesday because it was ...	https://finance.yahoo.com/news/story-zhoushan-talks-exxon-mobil-022840379.html?.tsrc=rss,2018-10-18	2018-10-18 02:28:40	XOM	Exxon Mobil Corporation	Story on Zhoushan in talks with Exxon Mobil on ethylene plant withdrawn	The story headlined 'China's Zhoushan city woos Exxon Mobil for a $7 bln ethylene plant' is withdrawn. The provincial government has withdrawn its original statement issued on Wednesday because it was ...	https://finance.yahoo.com/news/story-zhoushan-talks-exxon-mobil-022840379.html?.tsrc=rss
2018-10-18,2018-10-18	2018-10-18 00:00:00	XOM	Exxon Mobil Corporation	Exxon Exploration Chief Eyes Africa for Next Elephant Oil Find	ExxonMobil is targeting western and southern Africa for the world's next big oil bonanza.	https://finance.yahoo.com/m/22f7465e-574b-3848-bff2-5d01f9ed28b3/exxon-exploration-chief-eyes.html?.tsrc=rss,2018-10-18	2018-10-18 00:00:00	XOM	Exxon Mobil Corporation	Exxon Exploration Chief Eyes Africa for Next Elephant Oil Find	ExxonMobil is targeting western and southern Africa for the world's next big oil bonanza.	https://finance.yahoo.com/m/22f7465e-574b-3848-bff2-5d01f9ed28b3/exxon-exploration-chief-eyes.html?.tsrc=rss
2018-10-18,2018-10-18	2018-10-18 10:50:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gEWZptVRAQs/canadian-stocks-are-falling-as-commodity-prices-weaken--canadian-commentary-20181018-00915,2018-10-18	2018-10-18 10:50:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	Canadian Stocks Are Falling As Commodity Prices Weaken - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gEWZptVRAQs/canadian-stocks-are-falling-as-commodity-prices-weaken--canadian-commentary-20181018-00915
2018-10-19,2018-10-19	2018-10-19 00:00:00	XOM	Exxon Mobil Corporation	Russia Is Said to Offer Exxon New Projects	Russia is said to offer ExxonMobil new projects as U.S. sanctions loom.	https://finance.yahoo.com/m/61474990-bd27-3237-8f99-ceab05d2c467/russia-is-said-to-offer-exxon.html?.tsrc=rss,2018-10-19	2018-10-19 00:00:00	XOM	Exxon Mobil Corporation	Russia Is Said to Offer Exxon New Projects	Russia is said to offer ExxonMobil new projects as U.S. sanctions loom.	https://finance.yahoo.com/m/61474990-bd27-3237-8f99-ceab05d2c467/russia-is-said-to-offer-exxon.html?.tsrc=rss
2018-10-19,2018-10-19	2018-10-19 10:47:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vtp6PXktdP8/canadian-stocks-are-bouncing-back-in-early-trade--canadian-commentary-20181019-00602,2018-10-19	2018-10-19 10:47:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vtp6PXktdP8/canadian-stocks-are-bouncing-back-in-early-trade--canadian-commentary-20181019-00602
2018-10-19,2018-10-19	2018-10-19 10:47:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/W27xM-4nfhA/canadian-stocks-are-bouncing-back-in-early-trade--canadian-commentary-20181019-00602,2018-10-19	2018-10-19 10:47:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	Canadian Stocks Are Bouncing Back In Early Trade - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/W27xM-4nfhA/canadian-stocks-are-bouncing-back-in-early-trade--canadian-commentary-20181019-00602
2018-10-20,2018-10-20	2018-10-20 13:07:44	XOM	Exxon Mobil Corporation	3 Top Oil Stocks to Buy in October	Oil prices have bounced around a lot this year which is par for the course But black gold has been heading generally higher for the last 12 months That s led investors to take a more positive view of some companies including Apache Corporation NYSE APA and ExxonMobil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1WpGZNnjwcM/3-top-oil-stocks-to-buy-in-october-cm1040160,2018-10-20	2018-10-20 13:07:44	XOM	Exxon Mobil Corporation	3 Top Oil Stocks to Buy in October	Oil prices have bounced around a lot this year which is par for the course But black gold has been heading generally higher for the last 12 months That s led investors to take a more positive view of some companies including Apache Corporation NYSE APA and ExxonMobil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1WpGZNnjwcM/3-top-oil-stocks-to-buy-in-october-cm1040160
2018-10-20,2018-10-20	2018-10-20 13:07:44	XOM	Exxon Mobil Corporation	3 Top Oil Stocks to Buy in October	Oil prices have bounced around a lot this year which is par for the course But black gold has been heading generally higher for the last 12 months That s led investors to take a more positive view of some companies including Apache Corporation NYSE APA and ExxonMobil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kRAMeA3b7tc/3-top-oil-stocks-to-buy-in-october-cm1040160,2018-10-20	2018-10-20 13:07:44	XOM	Exxon Mobil Corporation	3 Top Oil Stocks to Buy in October	Oil prices have bounced around a lot this year which is par for the course But black gold has been heading generally higher for the last 12 months That s led investors to take a more positive view of some companies including Apache Corporation NYSE APA and ExxonMobil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kRAMeA3b7tc/3-top-oil-stocks-to-buy-in-october-cm1040160
2018-10-22,2018-10-22	2018-10-22 10:48:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A2omRThBgrQ/canadian-stocks-are-falling-at-the-start-of-the-week--canadian-commentary-20181022-00842,2018-10-22	2018-10-22 10:48:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A2omRThBgrQ/canadian-stocks-are-falling-at-the-start-of-the-week--canadian-commentary-20181022-00842
2018-10-22,2018-10-22	2018-10-22 10:48:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7G8IMg6Qtrs/canadian-stocks-are-falling-at-the-start-of-the-week--canadian-commentary-20181022-00842,2018-10-22	2018-10-22 10:48:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	Canadian Stocks Are Falling At The Start Of The Week - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7G8IMg6Qtrs/canadian-stocks-are-falling-at-the-start-of-the-week--canadian-commentary-20181022-00842
2018-10-23,2018-10-23	2018-10-23 10:43:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vhD__o3Vjas/canadian-stocks-are-extending-recent-losses--canadian-commentary-20181023-01046,2018-10-23	2018-10-23 10:43:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vhD__o3Vjas/canadian-stocks-are-extending-recent-losses--canadian-commentary-20181023-01046
2018-10-23,2018-10-23	2018-10-23 10:43:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dNlnTGcOZ4M/canadian-stocks-are-extending-recent-losses--canadian-commentary-20181023-01046,2018-10-23	2018-10-23 10:43:00	XOM	Exxon Mobil Corporation	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	Canadian Stocks Are Extending Recent Losses - Canadian Commentary	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dNlnTGcOZ4M/canadian-stocks-are-extending-recent-losses--canadian-commentary-20181023-01046
