publishedAt,title,description
2018-01-01,2018	MTS Systems Corporation MTSC will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 3 per share is scheduled to be paid on December 31 2018 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LV8q-5QO48A/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-december-14-2018-cm1068720,2018	MTS Systems Corporation MTSC will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 3 per share is scheduled to be paid on December 31 2018 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LV8q-5QO48A/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-december-14-2018-cm1068720
2018-01-01,2018	Altra Industrial Motion Corp AIMC will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 17 per share is scheduled to be paid on January 03 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vO1e3ojJb9U/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-december-14-2018-cm1068753,2018	Altra Industrial Motion Corp AIMC will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 17 per share is scheduled to be paid on January 03 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vO1e3ojJb9U/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-december-14-2018-cm1068753
2018-01-01,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on December 31 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0focG565IL8/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-december-14-2018-cm1068761,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on December 31 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/0focG565IL8/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-december-14-2018-cm1068761
2018-01-01,2018	CAE Inc CAE will begin trading ex dividend on December 13 2018 A cash dividend payment of 0 075 per share is scheduled to be paid on December 31 2018 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 2 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZwJGQZTIh08/cae-inc-cae-ex-dividend-date-scheduled-for-december-13-2018-cm1068083,2018	CAE Inc CAE will begin trading ex dividend on December 13 2018 A cash dividend payment of 0 075 per share is scheduled to be paid on December 31 2018 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 2 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZwJGQZTIh08/cae-inc-cae-ex-dividend-date-scheduled-for-december-13-2018-cm1068083
2018-01-01,2018	Altra Industrial Motion Corp AIMC will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 17 per share is scheduled to be paid on January 03 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jejirItVw9w/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-december-14-2018-cm1068753,2018	Altra Industrial Motion Corp AIMC will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 17 per share is scheduled to be paid on January 03 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/jejirItVw9w/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-december-14-2018-cm1068753
2018-01-01,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on December 31 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cOhn6jVc4GQ/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-december-14-2018-cm1068761,2018	John Bean Technologies Corporation JBT will begin trading ex dividend on December 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on December 31 2018 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cOhn6jVc4GQ/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-december-14-2018-cm1068761
2019-01-01,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on July 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LaxdQD9dT4g/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-june-13-2019-cm1162732,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on July 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LaxdQD9dT4g/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-june-13-2019-cm1162732
2019-01-01,2019	Briggs amp Stratton Corporation BGG will begin trading ex dividend on June 18 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on July 03 2019 Shareholders who purchased BGG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3LpnAmPvDxQ/briggs-stratton-corporation-bgg-ex-dividend-date-scheduled-for-june-18-2019-cm1164579,2019	Briggs amp Stratton Corporation BGG will begin trading ex dividend on June 18 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on July 03 2019 Shareholders who purchased BGG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3LpnAmPvDxQ/briggs-stratton-corporation-bgg-ex-dividend-date-scheduled-for-june-18-2019-cm1164579
2019-01-01,2019	Briggs amp Stratton Corporation BGG will begin trading ex dividend on June 18 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on July 03 2019 Shareholders who purchased BGG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vjrwEcQMHW0/briggs-stratton-corporation-bgg-ex-dividend-date-scheduled-for-june-18-2019-cm1164579,2019	Briggs amp Stratton Corporation BGG will begin trading ex dividend on June 18 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on July 03 2019 Shareholders who purchased BGG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vjrwEcQMHW0/briggs-stratton-corporation-bgg-ex-dividend-date-scheduled-for-june-18-2019-cm1164579
2019-01-01,2019	MTS Systems Corporation MTSC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 02 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9eOmp53UAIY/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-june-17-2019-cm1163969,2019	MTS Systems Corporation MTSC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 02 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9eOmp53UAIY/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-june-17-2019-cm1163969
2019-01-01,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gfVIhtjK5y8/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-june-17-2019-cm1163957,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gfVIhtjK5y8/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-june-17-2019-cm1163957
2019-01-01,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ktZdjWY_yxg/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-june-17-2019-cm1163957,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ktZdjWY_yxg/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-june-17-2019-cm1163957
2019-01-01,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on July 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bb4wkMf2faU/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-june-13-2019-cm1162732,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on July 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/bb4wkMf2faU/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-june-13-2019-cm1162732
2019-01-01,2019	MTS Systems Corporation MTSC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 02 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DBzIV4df2VU/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-june-17-2019-cm1163969,2019	MTS Systems Corporation MTSC will begin trading ex dividend on June 17 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on July 02 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DBzIV4df2VU/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-june-17-2019-cm1163969
2019-01-01,2019	Curtiss Wright Corporation CW will begin trading ex dividend on June 19 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 05 2019 Shareholders who purchased CW prior to the ex dividend date are eligible for the cash dividend payment This represents an 13	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Qtck_O0ZQp0/curtiss-wright-corporation-cw-ex-dividend-date-scheduled-for-june-19-2019-cm1165133,2019	Curtiss Wright Corporation CW will begin trading ex dividend on June 19 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 05 2019 Shareholders who purchased CW prior to the ex dividend date are eligible for the cash dividend payment This represents an 13	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Qtck_O0ZQp0/curtiss-wright-corporation-cw-ex-dividend-date-scheduled-for-june-19-2019-cm1165133
2019-01-01,2019	Danaher Corporation DHR will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/z4cj5B0BXAg/danaher-corporation-dhr-ex-dividend-date-scheduled-for-june-27-2019-cm1168846,2019	Danaher Corporation DHR will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/z4cj5B0BXAg/danaher-corporation-dhr-ex-dividend-date-scheduled-for-june-27-2019-cm1168846
2019-01-01,2019	Deere amp Company DE will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 76 per share is scheduled to be paid on August 01 2019 Shareholders who purchased DE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/935kaUI3c9A/deere-company-de-ex-dividend-date-scheduled-for-june-27-2019-cm1168671,2019	Deere amp Company DE will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 76 per share is scheduled to be paid on August 01 2019 Shareholders who purchased DE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/935kaUI3c9A/deere-company-de-ex-dividend-date-scheduled-for-june-27-2019-cm1168671
2019-01-01,2019	Deere amp Company DE will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 76 per share is scheduled to be paid on August 01 2019 Shareholders who purchased DE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fl2GJaXeXpo/deere-company-de-ex-dividend-date-scheduled-for-june-27-2019-cm1168671,2019	Deere amp Company DE will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 76 per share is scheduled to be paid on August 01 2019 Shareholders who purchased DE prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/fl2GJaXeXpo/deere-company-de-ex-dividend-date-scheduled-for-june-27-2019-cm1168671
2019-01-01,2019	Illinois Tool Works Inc ITW will begin trading ex dividend on June 27 2019 A cash dividend payment of 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iO1yn8GWtyY/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-june-27-2019-cm1168794,2019	Illinois Tool Works Inc ITW will begin trading ex dividend on June 27 2019 A cash dividend payment of 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iO1yn8GWtyY/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-june-27-2019-cm1168794
2019-01-01,2019	Illinois Tool Works Inc ITW will begin trading ex dividend on June 27 2019 A cash dividend payment of 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QQ0gkjMFWTU/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-june-27-2019-cm1168794,2019	Illinois Tool Works Inc ITW will begin trading ex dividend on June 27 2019 A cash dividend payment of 1 per share is scheduled to be paid on July 10 2019 Shareholders who purchased ITW prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QQ0gkjMFWTU/illinois-tool-works-inc-itw-ex-dividend-date-scheduled-for-june-27-2019-cm1168794
2019-01-01,2019	Danaher Corporation DHR will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hk8ZVuN_9JI/danaher-corporation-dhr-ex-dividend-date-scheduled-for-june-27-2019-cm1168846,2019	Danaher Corporation DHR will begin trading ex dividend on June 27 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hk8ZVuN_9JI/danaher-corporation-dhr-ex-dividend-date-scheduled-for-june-27-2019-cm1168846
2019-01-01,2019	Acme United Corporation ACU will begin trading ex dividend on July 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on July 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/D221acMqF9M/acme-united-corporation-acu-ex-dividend-date-scheduled-for-july-01-2019-cm1170064,2019	Acme United Corporation ACU will begin trading ex dividend on July 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on July 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/D221acMqF9M/acme-united-corporation-acu-ex-dividend-date-scheduled-for-july-01-2019-cm1170064
2019-01-01,2019	Acme United Corporation ACU will begin trading ex dividend on July 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on July 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/pO2Ho1Ejh9o/acme-united-corporation-acu-ex-dividend-date-scheduled-for-july-01-2019-cm1170064,2019	Acme United Corporation ACU will begin trading ex dividend on July 01 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on July 23 2019 Shareholders who purchased ACU prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/pO2Ho1Ejh9o/acme-united-corporation-acu-ex-dividend-date-scheduled-for-july-01-2019-cm1170064
2019-01-01,2019	Raytheon Company RTN will begin trading ex dividend on July 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on August 01 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/K9WQWaQ_hnA/raytheon-company-rtn-ex-dividend-date-scheduled-for-july-09-2019-cm1172979,2019	Raytheon Company RTN will begin trading ex dividend on July 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on August 01 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/K9WQWaQ_hnA/raytheon-company-rtn-ex-dividend-date-scheduled-for-july-09-2019-cm1172979
2019-01-01,2019	CAE Inc CAE will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 074 per share is scheduled to be paid on June 28 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 2 63 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8Z03m3L7iH0/cae-inc-cae-ex-dividend-date-scheduled-for-june-13-2019-cm1162707,2019	CAE Inc CAE will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 074 per share is scheduled to be paid on June 28 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 2 63 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8Z03m3L7iH0/cae-inc-cae-ex-dividend-date-scheduled-for-june-13-2019-cm1162707
2019-01-01,2019	Curtiss Wright Corporation CW will begin trading ex dividend on June 19 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 05 2019 Shareholders who purchased CW prior to the ex dividend date are eligible for the cash dividend payment This represents an 13	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/UIrlpP1NrWA/curtiss-wright-corporation-cw-ex-dividend-date-scheduled-for-june-19-2019-cm1165133,2019	Curtiss Wright Corporation CW will begin trading ex dividend on June 19 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on July 05 2019 Shareholders who purchased CW prior to the ex dividend date are eligible for the cash dividend payment This represents an 13	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/UIrlpP1NrWA/curtiss-wright-corporation-cw-ex-dividend-date-scheduled-for-june-19-2019-cm1165133
2019-01-01,2019	CAE Inc CAE will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 074 per share is scheduled to be paid on June 28 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 2 63 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V7Hf7fKXH0g/cae-inc-cae-ex-dividend-date-scheduled-for-june-13-2019-cm1162707,2019	CAE Inc CAE will begin trading ex dividend on June 13 2019 A cash dividend payment of 0 074 per share is scheduled to be paid on June 28 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 2 63 decrease	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V7Hf7fKXH0g/cae-inc-cae-ex-dividend-date-scheduled-for-june-13-2019-cm1162707
2019-01-01,2019	Tennant Company TNC will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased TNC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/14PfIufgDrg/tennant-company-tnc-ex-dividend-date-scheduled-for-may-30-2019-cm1155489,2019	Tennant Company TNC will begin trading ex dividend on May 30 2019 A cash dividend payment of 0 22 per share is scheduled to be paid on June 14 2019 Shareholders who purchased TNC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter that	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/14PfIufgDrg/tennant-company-tnc-ex-dividend-date-scheduled-for-may-30-2019-cm1155489
2019-01-01,2019	Graham Corporation GHM will begin trading ex dividend on June 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-7ZiUhmpYy8/graham-corporation-ghm-ex-dividend-date-scheduled-for-june-11-2019-cm1161390,2019	Graham Corporation GHM will begin trading ex dividend on June 11 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 26 2019 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-7ZiUhmpYy8/graham-corporation-ghm-ex-dividend-date-scheduled-for-june-11-2019-cm1161390
2019-01-01,2019	John Bean Technologies Corporation JBT will begin trading ex dividend on May 22 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 06 2019 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yvsss6uVkBM/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-may-22-2019-cm1152085,2019	John Bean Technologies Corporation JBT will begin trading ex dividend on May 22 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 06 2019 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/yvsss6uVkBM/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-may-22-2019-cm1152085
2019-01-01,2019	John Bean Technologies Corporation JBT will begin trading ex dividend on May 22 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 06 2019 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ab60wES0vmo/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-may-22-2019-cm1152085,2019	John Bean Technologies Corporation JBT will begin trading ex dividend on May 22 2019 A cash dividend payment of 0 1 per share is scheduled to be paid on June 06 2019 Shareholders who purchased JBT prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Ab60wES0vmo/john-bean-technologies-corporation-jbt-ex-dividend-date-scheduled-for-may-22-2019-cm1152085
2019-01-01,2019	Cummins Inc CMI will begin trading ex dividend on May 23 2019 A cash dividend payment of 1 14 per share is scheduled to be paid on June 05 2019 Shareholders who purchased CMI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter that CMI	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2QEgfCc-KHo/cummins-inc-cmi-ex-dividend-date-scheduled-for-may-23-2019-cm1152670,2019	Cummins Inc CMI will begin trading ex dividend on May 23 2019 A cash dividend payment of 1 14 per share is scheduled to be paid on June 05 2019 Shareholders who purchased CMI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter that CMI	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2QEgfCc-KHo/cummins-inc-cmi-ex-dividend-date-scheduled-for-may-23-2019-cm1152670
2019-01-01,2019	Cummins Inc CMI will begin trading ex dividend on May 23 2019 A cash dividend payment of 1 14 per share is scheduled to be paid on June 05 2019 Shareholders who purchased CMI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter that CMI	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wEkqEVhwx5g/cummins-inc-cmi-ex-dividend-date-scheduled-for-may-23-2019-cm1152670,2019	Cummins Inc CMI will begin trading ex dividend on May 23 2019 A cash dividend payment of 1 14 per share is scheduled to be paid on June 05 2019 Shareholders who purchased CMI prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter that CMI	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wEkqEVhwx5g/cummins-inc-cmi-ex-dividend-date-scheduled-for-may-23-2019-cm1152670
2019-01-01,2019	Nordson Corporation NDSN will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 35 per share is scheduled to be paid on June 11 2019 Shareholders who purchased NDSN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LH6vOWzDNFg/nordson-corporation-ndsn-ex-dividend-date-scheduled-for-may-24-2019-cm1153272,2019	Nordson Corporation NDSN will begin trading ex dividend on May 24 2019 A cash dividend payment of 0 35 per share is scheduled to be paid on June 11 2019 Shareholders who purchased NDSN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LH6vOWzDNFg/nordson-corporation-ndsn-ex-dividend-date-scheduled-for-may-24-2019-cm1153272
